"date","time","booking_id","booking_status","customer_id","vehicle_type","pickup_location","drop_location","v_tat","c_tat","canceled_rides_by_customer","canceled_rides_by_driver","incomplete_rides","incomplete_rides_reason","booking_value","payment_method","ride_distance","driver_ratings","customer_rating"
"2024-07-31 21:00:00","21:00:00","CNR9493959406","Success","CID139229","Auto","Ulsoor","Yeshwanthpur",196,105,NULL,NULL,"No",NULL,484,"UPI",5,"4.0","3.3"
"2024-07-31 22:33:00","22:33:00","CNR8966618975","Success","CID173986","Auto","Rajarajeshwari Nagar","Sahakar Nagar",189,125,NULL,NULL,"No",NULL,680,"UPI",7,"3.8","3.6"
"2024-07-31 12:22:00","12:22:00","CNR2991482930","Success","CID732234","eBike","Kadugodi","Ulsoor",105,140,NULL,NULL,"No",NULL,717,"UPI",3,"4.9","3.3"
"2024-07-31 13:36:00","13:36:00","CNR1513421502","Success","CID545036","Bike","Chamarajpet","Peenya",119,100,NULL,NULL,"No",NULL,246,"UPI",23,"3.9","3.3"
"2024-07-31 10:39:00","10:39:00","CNR4286244224","Success","CID990844","eBike","Kadugodi","Whitefield",175,35,NULL,NULL,"No",NULL,489,"UPI",16,"3.7","3.9"
"2024-07-31 23:58:00","23:58:00","CNR5243395217","Success","CID427019","Prime SUV","Electronic City","Majestic",224,75,NULL,NULL,"No",NULL,791,"UPI",21,"5.0","3.9"
"2024-07-31 08:54:00","08:54:00","CNR7559627537","Success","CID200131","eBike","Shantinagar","Hebbal",63,100,NULL,NULL,"Yes","Customer Demand",460,"UPI",4,"3.6","3.7"
"2024-07-31 16:43:00","16:43:00","CNR4048644079","Success","CID197349","Prime Sedan","Peenya","Varthur",140,90,NULL,NULL,"No",NULL,2047,"UPI",29,"3.0","3.7"
"2024-07-31 03:58:00","03:58:00","CNR1907661983","Success","CID811508","Prime Plus","Whitefield","Indiranagar",147,50,NULL,NULL,"No",NULL,2655,"UPI",26,"3.3","4.5"
"2024-07-31 17:10:00","17:10:00","CNR6233806208","Success","CID612908","eBike","Chickpet","Indiranagar",217,35,NULL,NULL,"No",NULL,276,"UPI",34,"4.4","4.1"
"2024-07-31 00:32:00","00:32:00","CNR2755812722","Success","CID877036","Mini","Padmanabhanagar","Malleshwaram",98,55,NULL,NULL,"Yes","Vehicle Breakdown",323,"UPI",14,"4.2","4.5"
"2024-07-31 18:09:00","18:09:00","CNR1390721347","Success","CID285104","eBike","Hennur","Hosur Road",273,55,NULL,NULL,"No",NULL,676,"UPI",8,"3.6","3.9"
"2024-07-31 17:14:00","17:14:00","CNR6820576838","Success","CID662763","Prime Plus","Ulsoor","BTM Layout",273,130,NULL,NULL,"No",NULL,349,"UPI",6,"4.9","4.0"
"2024-07-31 08:28:00","08:28:00","CNR5906605947","Success","CID422131","Auto","Rajajinagar","HSR Layout",287,120,NULL,NULL,"No",NULL,105,"UPI",13,"4.5","3.5"
"2024-07-31 20:10:00","20:10:00","CNR6412406438","Success","CID552719","Auto","Richmond Town","Banashankari",308,130,NULL,NULL,"No",NULL,493,"UPI",7,"3.8","4.7"
"2024-07-31 13:04:00","13:04:00","CNR3238543295","Success","CID835843","Prime Plus","Indiranagar","Kammanahalli",112,100,NULL,NULL,"No",NULL,496,"UPI",33,"5.0","4.9"
"2024-07-31 22:58:00","22:58:00","CNR4841304877","Success","CID108174","Auto","RT Nagar","Rajarajeshwari Nagar",175,25,NULL,NULL,"No",NULL,767,"UPI",8,"4.3","4.5"
"2024-07-31 21:12:00","21:12:00","CNR3575673535","Success","CID310505","Prime Sedan","Kammanahalli","Yeshwanthpur",168,25,NULL,NULL,"No",NULL,203,"UPI",24,"4.4","3.3"
"2024-07-31 07:08:00","07:08:00","CNR9320839380","Success","CID599667","Prime Sedan","Banashankari","Koramangala",203,125,NULL,NULL,"No",NULL,658,"UPI",45,"3.5","4.9"
"2024-07-31 02:52:00","02:52:00","CNR7453447433","Success","CID102370","Auto","Shivajinagar","Chickpet",98,65,NULL,NULL,"No",NULL,396,"UPI",18,"3.6","3.4"
"2024-07-31 12:03:00","12:03:00","CNR1510771525","Success","CID911746","Prime Sedan","Bannerghatta Road","Hulimavu",294,140,NULL,NULL,"No",NULL,2509,"UPI",10,"4.7","4.5"
"2024-07-31 03:07:00","03:07:00","CNR1675481647","Success","CID801387","Mini","Shivajinagar","Peenya",49,75,NULL,NULL,"No",NULL,615,"UPI",1,"4.2","4.9"
"2024-07-31 18:28:00","18:28:00","CNR4133114195","Success","CID139167","Prime Sedan","Ulsoor","Majestic",238,75,NULL,NULL,"No",NULL,237,"UPI",38,"5.0","3.4"
"2024-07-31 13:54:00","13:54:00","CNR2597112588","Success","CID271119","Prime Sedan","Hebbal","Bannerghatta Road",231,75,NULL,NULL,"No",NULL,1065,"UPI",40,"3.4","4.1"
"2024-07-31 08:32:00","08:32:00","CNR5232575234","Success","CID702250","Prime SUV","Basavanagudi","Chamarajpet",77,135,NULL,NULL,"No",NULL,393,"UPI",22,"3.3","4.3"
"2024-07-31 03:41:00","03:41:00","CNR9390509371","Success","CID686863","eBike","Cox Town","Langford Town",231,90,NULL,NULL,"No",NULL,256,"UPI",32,"3.9","4.4"
"2024-07-31 18:01:00","18:01:00","CNR1845141816","Success","CID953810","Auto","Varthur","Marathahalli",91,30,NULL,NULL,"No",NULL,809,"UPI",1,"3.9","3.4"
"2024-07-31 09:55:00","09:55:00","CNR2844902849","Success","CID760035","Auto","Ulsoor","Rajarajeshwari Nagar",210,85,NULL,NULL,"No",NULL,451,"UPI",4,"3.2","3.6"
"2024-07-31 20:03:00","20:03:00","CNR6984386972","Success","CID554381","Prime SUV","Vijayanagar","Majestic",280,50,NULL,NULL,"No",NULL,133,"UPI",21,"4.1","5.0"
"2024-07-31 06:47:00","06:47:00","CNR9709119735","Success","CID838803","Prime SUV","Bannerghatta Road","Yelahanka",217,115,NULL,NULL,"No",NULL,379,"UPI",27,"3.4","3.8"
"2024-07-31 19:03:00","19:03:00","CNR1797061759","Success","CID943819","Bike","Yeshwanthpur","Indiranagar",231,30,NULL,NULL,"No",NULL,172,"UPI",5,"3.1","3.1"
"2024-07-31 01:41:00","01:41:00","CNR1953791998","Success","CID587485","Auto","Majestic","Bannerghatta Road",77,60,NULL,NULL,"No",NULL,186,"UPI",18,"3.2","4.3"
"2024-07-31 22:55:00","22:55:00","CNR4900694936","Success","CID888986","Auto","Cox Town","Vijayanagar",217,75,NULL,NULL,"No",NULL,943,"UPI",8,"4.3","4.9"
"2024-07-31 21:28:00","21:28:00","CNR9334929333","Success","CID604552","Prime Sedan","Chickpet","Majestic",105,115,NULL,NULL,"No",NULL,594,"UPI",21,"4.1","4.6"
"2024-07-31 16:04:00","16:04:00","CNR8779638705","Success","CID925665","Auto","Bellandur","BTM Layout",147,70,NULL,NULL,"No",NULL,727,"UPI",12,"3.1","4.8"
"2024-07-31 10:41:00","10:41:00","CNR4770594759","Success","CID274425","Mini","Padmanabhanagar","JP Nagar",231,35,NULL,NULL,"No",NULL,997,"UPI",40,"3.8","3.1"
"2024-07-31 15:57:00","15:57:00","CNR5938465983","Success","CID608437","Mini","Hebbal","BTM Layout",217,130,NULL,NULL,"No",NULL,191,"UPI",1,"3.3","3.6"
"2024-07-31 03:04:00","03:04:00","CNR7800237848","Success","CID941682","eBike","Yeshwanthpur","Magadi Road",168,125,NULL,NULL,"No",NULL,996,"UPI",34,"3.3","3.8"
"2024-07-31 13:16:00","13:16:00","CNR2765292784","Success","CID264448","Prime Sedan","Magadi Road","Cox Town",301,145,NULL,NULL,"No",NULL,342,"UPI",13,"3.7","3.4"
"2024-07-31 20:06:00","20:06:00","CNR3229793246","Success","CID663499","eBike","Mysore Road","Indiranagar",42,50,NULL,NULL,"No",NULL,101,"UPI",17,"3.4","3.1"
"2024-07-31 03:08:00","03:08:00","CNR7896107874","Success","CID236414","Prime Plus","Sahakar Nagar","HSR Layout",203,100,NULL,NULL,"No",NULL,960,"UPI",44,"3.2","4.7"
"2024-07-31 18:24:00","18:24:00","CNR6019526035","Success","CID398994","Prime Sedan","Indiranagar","Hebbal",308,135,NULL,NULL,"No",NULL,169,"UPI",17,"3.1","3.1"
"2024-07-31 12:52:00","12:52:00","CNR4444554481","Success","CID499189","Prime Plus","Electronic City","Marathahalli",294,105,NULL,NULL,"No",NULL,679,"UPI",34,"4.0","4.5"
"2024-07-31 15:45:00","15:45:00","CNR2340972357","Success","CID515000","Auto","Chamarajpet","JP Nagar",245,25,NULL,NULL,"No",NULL,554,"UPI",5,"3.0","4.9"
"2024-07-31 13:31:00","13:31:00","CNR7947287903","Success","CID139760","Prime Plus","Kengeri","Sarjapur Road",63,125,NULL,NULL,"No",NULL,107,"UPI",39,"3.3","4.9"
"2024-07-31 12:19:00","12:19:00","CNR8353818347","Success","CID732747","Bike","Jayanagar","Kengeri",287,25,NULL,NULL,"No",NULL,312,"UPI",29,"4.1","4.4"
"2024-07-31 15:40:00","15:40:00","CNR3117713178","Success","CID406782","Prime SUV","Yeshwanthpur","KR Puram",154,75,NULL,NULL,"Yes","Customer Demand",780,"UPI",43,"3.3","4.4"
"2024-07-31 04:03:00","04:03:00","CNR7083007059","Success","CID846189","Prime Sedan","Ramamurthy Nagar","Cox Town",266,55,NULL,NULL,"No",NULL,458,"UPI",47,"3.2","3.8"
"2024-07-31 06:28:00","06:28:00","CNR1339501336","Success","CID663645","Prime Plus","Marathahalli","Richmond Town",287,115,NULL,NULL,"No",NULL,657,"UPI",41,"4.2","4.8"
"2024-07-31 06:24:00","06:24:00","CNR9866839890","Success","CID550893","eBike","Kadugodi","Whitefield",203,90,NULL,NULL,"No",NULL,747,"UPI",16,"3.8","4.8"
"2024-07-31 22:34:00","22:34:00","CNR9257319246","Success","CID411471","Prime Sedan","Magadi Road","Langford Town",210,90,NULL,NULL,"No",NULL,114,"UPI",36,"4.1","4.7"
"2024-07-31 15:08:00","15:08:00","CNR1265411263","Success","CID206428","Auto","Yeshwanthpur","Rajajinagar",189,75,NULL,NULL,"No",NULL,137,"UPI",1,"4.7","3.7"
"2024-07-31 04:08:00","04:08:00","CNR7266477237","Success","CID123698","Mini","KR Puram","Varthur",35,140,NULL,NULL,"No",NULL,402,"UPI",45,"4.5","5.0"
"2024-07-31 14:20:00","14:20:00","CNR8542188595","Success","CID688235","Auto","Hosur Road","Rajajinagar",154,100,NULL,NULL,"No",NULL,290,"UPI",17,"3.3","4.1"
"2024-07-31 07:28:00","07:28:00","CNR6149926147","Success","CID234124","Prime Plus","Sahakar Nagar","Electronic City",217,55,NULL,NULL,"No",NULL,478,"UPI",4,"4.3","4.0"
"2024-07-31 17:26:00","17:26:00","CNR4627554672","Success","CID129124","Prime Sedan","Banashankari","Whitefield",217,135,NULL,NULL,"No",NULL,493,"UPI",5,"4.3","4.2"
"2024-07-31 21:47:00","21:47:00","CNR8513178535","Success","CID520411","Bike","Nagarbhavi","Bannerghatta Road",210,90,NULL,NULL,"Yes","Customer Demand",155,"UPI",27,"4.5","3.2"
"2024-07-31 17:43:00","17:43:00","CNR3009573096","Success","CID738485","Auto","Devanahalli","Indiranagar",280,25,NULL,NULL,"No",NULL,2851,"UPI",2,"3.8","3.4"
"2024-07-31 11:37:00","11:37:00","CNR5110235106","Success","CID459050","Prime Sedan","MG Road","Hosur Road",147,95,NULL,NULL,"Yes","Other Issue",426,"UPI",15,"3.9","3.9"
"2024-07-31 12:00:00","12:00:00","CNR7261927249","Success","CID719773","Bike","Majestic","Rajarajeshwari Nagar",105,110,NULL,NULL,"No",NULL,165,"UPI",37,"3.7","4.5"
"2024-07-31 06:16:00","06:16:00","CNR7854237807","Success","CID912142","Prime Plus","Basavanagudi","RT Nagar",70,75,NULL,NULL,"No",NULL,336,"UPI",13,"3.9","3.4"
"2024-07-31 09:41:00","09:41:00","CNR8169768143","Success","CID263485","Prime Plus","Hulimavu","Richmond Town",70,125,NULL,NULL,"No",NULL,184,"UPI",19,"3.9","4.2"
"2024-07-31 07:49:00","07:49:00","CNR8260558265","Success","CID667686","eBike","Chickpet","Whitefield",245,60,NULL,NULL,"No",NULL,250,"UPI",3,"5.0","4.8"
"2024-07-31 17:46:00","17:46:00","CNR9433559415","Success","CID955162","Prime Sedan","Padmanabhanagar","Bellandur",63,140,NULL,NULL,"No",NULL,474,"UPI",10,"4.2","4.5"
"2024-07-31 14:13:00","14:13:00","CNR7344427333","Success","CID563302","Mini","Indiranagar","JP Nagar",217,50,NULL,NULL,"Yes","Other Issue",360,"UPI",39,"5.0","4.3"
"2024-07-31 13:55:00","13:55:00","CNR5730675730","Success","CID180372","Bike","Sahakar Nagar","Shantinagar",294,55,NULL,NULL,"No",NULL,157,"UPI",27,"3.6","3.4"
"2024-07-31 17:21:00","17:21:00","CNR8288288202","Success","CID880766","Prime Plus","Indiranagar","Kadugodi",140,55,NULL,NULL,"No",NULL,379,"UPI",36,"4.5","3.6"
"2024-07-31 20:14:00","20:14:00","CNR8843148825","Success","CID947173","Bike","Hebbal","Malleshwaram",112,140,NULL,NULL,"No",NULL,180,"UPI",21,"4.6","4.8"
"2024-07-31 18:34:00","18:34:00","CNR3691033690","Success","CID545970","Prime SUV","Bellandur","Mysore Road",91,105,NULL,NULL,"No",NULL,100,"UPI",43,"3.3","3.7"
"2024-07-31 05:17:00","05:17:00","CNR1937601930","Success","CID489167","Prime Sedan","KR Puram","Devanahalli",301,110,NULL,NULL,"No",NULL,130,"UPI",9,"4.9","3.3"
"2024-07-31 08:50:00","08:50:00","CNR6665276687","Success","CID484756","Auto","Nagarbhavi","Magadi Road",147,50,NULL,NULL,"No",NULL,961,"UPI",2,"4.3","3.8"
"2024-07-31 09:06:00","09:06:00","CNR3685943696","Success","CID422381","Auto","Majestic","Kadugodi",91,85,NULL,NULL,"No",NULL,342,"UPI",1,"4.3","3.9"
"2024-07-31 21:00:00","21:00:00","CNR3061213050","Success","CID254802","Prime Sedan","Marathahalli","Kengeri",105,25,NULL,NULL,"No",NULL,489,"UPI",12,"4.7","4.2"
"2024-07-31 11:37:00","11:37:00","CNR2924332972","Success","CID970989","Prime Sedan","Rajajinagar","Basavanagudi",224,65,NULL,NULL,"No",NULL,469,"UPI",28,"4.3","3.5"
"2024-07-31 06:23:00","06:23:00","CNR7143087109","Success","CID452595","eBike","Rajarajeshwari Nagar","Chickpet",161,95,NULL,NULL,"No",NULL,233,"UPI",40,"3.7","4.1"
"2024-07-31 20:30:00","20:30:00","CNR7357787314","Success","CID460519","Auto","Malleshwaram","Electronic City",175,55,NULL,NULL,"No",NULL,207,"UPI",4,"4.8","5.0"
"2024-07-31 13:41:00","13:41:00","CNR5930605920","Success","CID374655","Prime Plus","Hennur","KR Puram",175,50,NULL,NULL,"No",NULL,624,"UPI",38,"3.4","4.7"
"2024-07-31 19:37:00","19:37:00","CNR5954305902","Success","CID485857","Prime Sedan","Shantinagar","Hosur Road",56,135,NULL,NULL,"No",NULL,295,"UPI",28,"3.3","3.8"
"2024-07-31 19:59:00","19:59:00","CNR5543455515","Success","CID646862","Prime SUV","Cox Town","HSR Layout",70,40,NULL,NULL,"No",NULL,918,"UPI",9,"4.4","3.5"
"2024-07-31 14:15:00","14:15:00","CNR5193775193","Success","CID554587","Auto","Majestic","Majestic",35,60,NULL,NULL,"No",NULL,134,"UPI",16,"4.9","4.4"
"2024-07-31 04:32:00","04:32:00","CNR6935306987","Success","CID701686","Prime Plus","Chickpet","Bellandur",56,125,NULL,NULL,"No",NULL,345,"UPI",21,"3.6","3.6"
"2024-07-31 12:18:00","12:18:00","CNR1482161447","Success","CID670988","Prime Plus","Chamarajpet","Hennur",231,140,NULL,NULL,"No",NULL,924,"UPI",30,"4.8","3.6"
"2024-07-31 22:46:00","22:46:00","CNR7025477087","Success","CID951895","Bike","RT Nagar","JP Nagar",308,85,NULL,NULL,"No",NULL,186,"UPI",38,"4.1","3.8"
"2024-07-31 18:01:00","18:01:00","CNR3429653417","Success","CID424602","eBike","Sarjapur Road","Bannerghatta Road",147,35,NULL,NULL,"No",NULL,432,"UPI",5,"4.9","4.3"
"2024-07-31 14:04:00","14:04:00","CNR6341786354","Success","CID112187","Prime SUV","Shantinagar","Kammanahalli",56,105,NULL,NULL,"No",NULL,242,"UPI",44,"4.4","4.8"
"2024-07-31 02:10:00","02:10:00","CNR3122303151","Success","CID864144","Prime Plus","Koramangala","Yelahanka",182,145,NULL,NULL,"Yes","Vehicle Breakdown",105,"UPI",16,"4.9","3.4"
"2024-07-31 09:55:00","09:55:00","CNR7485127419","Success","CID542417","Prime SUV","Shantinagar","Marathahalli",252,70,NULL,NULL,"No",NULL,571,"UPI",28,"3.9","3.0"
"2024-07-31 00:45:00","00:45:00","CNR6341306398","Success","CID506447","Prime SUV","Hebbal","Frazer Town",245,70,NULL,NULL,"No",NULL,290,"UPI",39,"3.8","3.3"
"2024-07-31 06:51:00","06:51:00","CNR7375757375","Success","CID348054","Prime Plus","JP Nagar","Mysore Road",112,110,NULL,NULL,"No",NULL,2926,"UPI",43,"4.5","4.1"
"2024-07-31 02:03:00","02:03:00","CNR8611988692","Success","CID842293","Prime SUV","BTM Layout","Richmond Town",42,40,NULL,NULL,"No",NULL,214,"UPI",17,"4.1","3.5"
"2024-07-31 01:05:00","01:05:00","CNR3035233016","Success","CID800910","Mini","Bellandur","Peenya",161,100,NULL,NULL,"No",NULL,434,"UPI",35,"3.4","4.9"
"2024-07-31 03:01:00","03:01:00","CNR1576771593","Success","CID142070","Mini","Banashankari","Bellandur",210,145,NULL,NULL,"No",NULL,318,"UPI",49,"4.7","3.3"
"2024-07-31 16:55:00","16:55:00","CNR6609136664","Success","CID894563","Mini","Chickpet","Chickpet",77,145,NULL,NULL,"No",NULL,391,"UPI",37,"3.5","4.9"
"2024-07-31 11:42:00","11:42:00","CNR7832107814","Success","CID553003","Prime Sedan","Peenya","Ulsoor",91,70,NULL,NULL,"No",NULL,930,"UPI",43,"3.8","4.1"
"2024-07-31 06:39:00","06:39:00","CNR5876065878","Success","CID992357","Auto","Bannerghatta Road","MG Road",231,35,NULL,NULL,"No",NULL,1164,"UPI",18,"4.8","3.7"
"2024-07-31 17:32:00","17:32:00","CNR8762688786","Success","CID670567","Auto","Basavanagudi","Kadugodi",98,85,NULL,NULL,"No",NULL,745,"UPI",12,"4.3","4.4"
"2024-07-31 12:09:00","12:09:00","CNR7685287641","Success","CID317332","Bike","JP Nagar","RT Nagar",217,55,NULL,NULL,"No",NULL,381,"UPI",29,"4.9","3.5"
"2024-07-31 05:57:00","05:57:00","CNR8243318287","Success","CID598194","eBike","Varthur","Yeshwanthpur",252,75,NULL,NULL,"No",NULL,108,"UPI",43,"4.1","3.9"
"2024-07-31 10:00:00","10:00:00","CNR3266223291","Success","CID399949","Mini","Whitefield","Jayanagar",112,115,NULL,NULL,"No",NULL,254,"UPI",44,"3.1","4.5"
"2024-07-31 01:50:00","01:50:00","CNR9040159013","Success","CID296147","Prime Sedan","Tumkur Road","Kengeri",203,65,NULL,NULL,"No",NULL,498,"UPI",3,"4.6","4.4"
"2024-07-31 08:55:00","08:55:00","CNR9596289514","Success","CID620964","Bike","Varthur","Ramamurthy Nagar",91,40,NULL,NULL,"No",NULL,261,"UPI",30,"4.8","4.9"
"2024-07-31 00:47:00","00:47:00","CNR3713873718","Success","CID683457","Auto","Hebbal","Hebbal",35,135,NULL,NULL,"No",NULL,436,"UPI",17,"3.5","3.6"
"2024-07-31 02:16:00","02:16:00","CNR1943731931","Success","CID137186","Mini","Peenya","Rajarajeshwari Nagar",252,55,NULL,NULL,"Yes","Vehicle Breakdown",303,"UPI",34,"5.0","4.8"
"2024-07-31 13:43:00","13:43:00","CNR3092643086","Success","CID209368","Prime SUV","Koramangala","Malleshwaram",112,130,NULL,NULL,"No",NULL,158,"UPI",24,"3.9","4.9"
"2024-07-31 08:05:00","08:05:00","CNR5748685785","Success","CID982838","Prime Sedan","Majestic","Nagarbhavi",294,65,NULL,NULL,"No",NULL,196,"UPI",44,"4.7","3.3"
"2024-07-31 14:17:00","14:17:00","CNR3043933092","Success","CID747844","Bike","Electronic City","Kadugodi",301,50,NULL,NULL,"No",NULL,532,"UPI",1,"4.5","3.0"
"2024-07-31 22:45:00","22:45:00","CNR8743858736","Success","CID454270","eBike","MG Road","Marathahalli",203,115,NULL,NULL,"No",NULL,499,"UPI",5,"3.6","3.4"
"2024-07-31 09:32:00","09:32:00","CNR3406573416","Success","CID686038","Prime Sedan","RT Nagar","Banashankari",238,40,NULL,NULL,"No",NULL,1946,"UPI",44,"4.1","3.9"
"2024-07-31 22:21:00","22:21:00","CNR7140827110","Success","CID658725","Bike","Basavanagudi","Rajarajeshwari Nagar",168,50,NULL,NULL,"No",NULL,218,"UPI",21,"4.1","3.2"
"2024-07-31 08:41:00","08:41:00","CNR2276812246","Success","CID750030","Bike","Rajarajeshwari Nagar","Langford Town",196,25,NULL,NULL,"No",NULL,940,"UPI",34,"3.6","4.5"
"2024-07-31 10:36:00","10:36:00","CNR8756338719","Success","CID208400","Auto","Sahakar Nagar","Mysore Road",238,45,NULL,NULL,"No",NULL,843,"UPI",9,"4.6","3.9"
"2024-07-31 13:09:00","13:09:00","CNR5430895480","Success","CID380453","Prime Plus","Yeshwanthpur","Richmond Town",217,80,NULL,NULL,"No",NULL,363,"UPI",26,"4.3","5.0"
"2024-07-31 15:08:00","15:08:00","CNR5243635284","Success","CID862337","Prime Plus","Frazer Town","Electronic City",147,135,NULL,NULL,"No",NULL,428,"UPI",34,"4.1","3.9"
"2024-07-31 13:28:00","13:28:00","CNR1312681362","Success","CID227559","Bike","Rajajinagar","Tumkur Road",140,90,NULL,NULL,"No",NULL,657,"UPI",26,"4.8","3.8"
"2024-07-31 13:02:00","13:02:00","CNR2466592485","Success","CID509717","eBike","Sarjapur Road","Bellandur",245,30,NULL,NULL,"No",NULL,115,"UPI",22,"4.0","5.0"
"2024-07-31 05:59:00","05:59:00","CNR5307535382","Success","CID604279","Prime SUV","Chickpet","Bannerghatta Road",266,130,NULL,NULL,"No",NULL,869,"UPI",14,"4.2","3.4"
"2024-07-31 10:25:00","10:25:00","CNR3709343762","Success","CID110216","Mini","Chickpet","Chamarajpet",84,90,NULL,NULL,"No",NULL,238,"UPI",8,"4.7","4.0"
"2024-07-31 11:12:00","11:12:00","CNR5721605757","Success","CID845362","Prime Sedan","Shivajinagar","MG Road",196,80,NULL,NULL,"No",NULL,269,"UPI",21,"4.3","3.4"
"2024-07-31 00:36:00","00:36:00","CNR4050214001","Success","CID292207","Auto","Tumkur Road","Whitefield",287,110,NULL,NULL,"No",NULL,301,"UPI",15,"3.1","3.2"
"2024-07-31 14:18:00","14:18:00","CNR2005642055","Success","CID128491","Prime Plus","Cox Town","Kadugodi",119,135,NULL,NULL,"No",NULL,555,"UPI",34,"4.0","4.5"
"2024-07-31 02:38:00","02:38:00","CNR2196502169","Success","CID534933","Auto","Jayanagar","Cox Town",210,100,NULL,NULL,"Yes","Customer Demand",760,"UPI",18,"4.9","4.5"
"2024-07-31 16:11:00","16:11:00","CNR4252134287","Success","CID744782","Auto","Basavanagudi","Sarjapur Road",287,80,NULL,NULL,"No",NULL,839,"UPI",18,"4.3","3.9"
"2024-07-31 15:13:00","15:13:00","CNR6872346806","Success","CID673121","Prime SUV","Ulsoor","Chamarajpet",112,55,NULL,NULL,"No",NULL,430,"UPI",29,"4.3","4.9"
"2024-07-31 01:02:00","01:02:00","CNR1137391137","Success","CID441285","eBike","BTM Layout","Kammanahalli",42,25,NULL,NULL,"No",NULL,426,"UPI",8,"3.7","4.7"
"2024-07-31 17:32:00","17:32:00","CNR6911246996","Success","CID814961","Prime Plus","Sahakar Nagar","Bannerghatta Road",105,50,NULL,NULL,"No",NULL,383,"UPI",10,"4.0","3.9"
"2024-07-31 07:06:00","07:06:00","CNR6203206292","Success","CID946836","Auto","MG Road","Hebbal",308,80,NULL,NULL,"No",NULL,284,"UPI",9,"3.5","3.5"
"2024-07-31 08:40:00","08:40:00","CNR9550969574","Success","CID989054","Prime Sedan","Banashankari","Kadugodi",35,25,NULL,NULL,"No",NULL,2333,"UPI",23,"3.0","3.9"
"2024-07-31 09:10:00","09:10:00","CNR9890489840","Success","CID767562","Mini","Yeshwanthpur","RT Nagar",210,50,NULL,NULL,"No",NULL,464,"UPI",12,"4.4","3.9"
"2024-07-31 10:56:00","10:56:00","CNR9061959053","Success","CID997945","Auto","Mysore Road","Koramangala",231,105,NULL,NULL,"No",NULL,130,"UPI",11,"4.3","4.3"
"2024-07-31 05:42:00","05:42:00","CNR4476384411","Success","CID611553","Prime Plus","Sarjapur Road","Cox Town",287,55,NULL,NULL,"Yes","Customer Demand",974,"UPI",9,"3.1","4.3"
"2024-07-31 17:47:00","17:47:00","CNR5535975582","Success","CID600934","Prime Plus","Electronic City","JP Nagar",70,70,NULL,NULL,"No",NULL,606,"UPI",16,"4.5","4.6"
"2024-07-31 18:21:00","18:21:00","CNR9728949714","Success","CID329193","Prime Plus","Shivajinagar","RT Nagar",252,110,NULL,NULL,"No",NULL,474,"UPI",46,"4.7","4.3"
"2024-07-31 09:31:00","09:31:00","CNR7430137418","Success","CID960240","Prime Plus","Yeshwanthpur","Mysore Road",63,120,NULL,NULL,"No",NULL,649,"UPI",19,"3.0","4.3"
"2024-07-31 03:17:00","03:17:00","CNR3848103817","Success","CID927840","Auto","Ulsoor","Sarjapur Road",77,45,NULL,NULL,"No",NULL,536,"UPI",2,"5.0","4.9"
"2024-07-31 10:30:00","10:30:00","CNR2356802310","Success","CID487899","Mini","MG Road","Vijayanagar",42,130,NULL,NULL,"No",NULL,458,"UPI",19,"3.1","3.4"
"2024-07-31 03:08:00","03:08:00","CNR9759649788","Success","CID617562","Bike","Indiranagar","Hennur",252,105,NULL,NULL,"No",NULL,198,"UPI",23,"3.6","3.1"
"2024-07-31 18:33:00","18:33:00","CNR1423221482","Success","CID994354","Prime SUV","Devanahalli","KR Puram",35,80,NULL,NULL,"No",NULL,279,"UPI",6,"4.8","4.0"
"2024-07-31 08:56:00","08:56:00","CNR5541555513","Success","CID601467","Prime Sedan","Electronic City","Kengeri",70,80,NULL,NULL,"Yes","Vehicle Breakdown",350,"UPI",27,"5.0","4.6"
"2024-07-31 22:15:00","22:15:00","CNR8647638604","Success","CID826289","eBike","Indiranagar","Cox Town",203,125,NULL,NULL,"No",NULL,984,"UPI",36,"4.5","4.2"
"2024-07-31 06:55:00","06:55:00","CNR1683751648","Success","CID215906","Auto","Devanahalli","Nagarbhavi",105,40,NULL,NULL,"No",NULL,918,"UPI",18,"4.9","3.3"
"2024-07-31 14:18:00","14:18:00","CNR3766913735","Success","CID892984","eBike","Majestic","Ulsoor",91,140,NULL,NULL,"No",NULL,1393,"UPI",31,"3.4","4.5"
"2024-07-31 06:05:00","06:05:00","CNR3770123701","Success","CID819006","Prime Sedan","Padmanabhanagar","Majestic",119,130,NULL,NULL,"No",NULL,446,"UPI",25,"4.0","3.5"
"2024-07-31 04:25:00","04:25:00","CNR9717389765","Success","CID579696","Prime Sedan","Shantinagar","Sarjapur Road",63,90,NULL,NULL,"No",NULL,218,"UPI",30,"4.8","4.5"
"2024-07-31 23:30:00","23:30:00","CNR7622147650","Success","CID821265","Auto","BTM Layout","Cox Town",168,40,NULL,NULL,"No",NULL,395,"UPI",2,"4.6","3.6"
"2024-07-31 13:30:00","13:30:00","CNR2084672095","Success","CID867238","Prime Plus","Devanahalli","Varthur",105,80,NULL,NULL,"No",NULL,111,"UPI",3,"4.0","4.3"
"2024-07-31 19:19:00","19:19:00","CNR8697968697","Success","CID709674","Prime Sedan","Basavanagudi","Hosur Road",231,105,NULL,NULL,"No",NULL,159,"UPI",39,"4.5","4.0"
